title,vendor,product_type,price_min,price_max,variant_count,sizes_all,sizes_in_stock,in_stock_count,images_count,image,url,tags
Ariat 10X Hat (A73216),Ariat,Straw Hat,139.99,139.99,8,"4-1/4""/6-3/4 | 4-1/4""/6-7/8 | 4-1/4""/7 | 4-1/4""/7-1/8 | 4-1/4""/7-1/4 | 4-1/4""/7-3/8 | 4-1/4""/7-1/2 | 4-1/4""/7-5/8","4-1/4""/6-7/8",1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/A.10X_4_14_SSSS_7_58_prod_60262_l_A73216.jpg?v=1673126280,https://elherraderoww.com/products/ariat-10x-hat-a73216,Men / Man / Hombre / Caballero | Women / Woman / Ladies / Lady / Dama / Mujer
Botín Charro El Canelo Fronterizo (044242 / Ikon / Madera),El Canelo,Botines Charros,159.99,159.99,14,MEX 25 USA 6 | MEX 25.5 USA 6.5 | MEX 26 USA 7 | MEX 26.5 USA 7.5 | MEX 27 USA 8 | MEX 27.5 USA 8.5 | MEX 28 USA 9 | MEX 28.5 USA 9.5 | MEX 29 USA 10 | MEX 29.5 USA 10.5 | MEX 30 USA 11 | MEX 30.5 USA 11.5 | MEX 31 USA 12 | MEX 32 USA 13,MEX 27.5 USA 8.5 | MEX 29 USA 10,2,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Madera-1.png?v=1672353240,https://elherraderoww.com/products/botin-charro-el-canelo-fronterizo-044242-ikon-madera,Men / Man / Hombre / Caballero
Botín Charro El Canelo Fronterizo (044241 / Ikon / Cafe),El Canelo,Botines Charros,159.99,159.99,14,MEX 25 USA 6 | MEX 25.5 USA 6.5 | MEX 26 USA 7 | MEX 26.5 USA 7.5 | MEX 27 USA 8 | MEX 27.5 USA 8.5 | MEX 28 USA 9 | MEX 28.5 USA 9.5 | MEX 29 USA 10 | MEX 29.5 USA 10.5 | MEX 30 USA 11 | MEX 30.5 USA 11.5 | MEX 31 USA 12 | MEX 32 USA 13,MEX 26 USA 7 | MEX 27.5 USA 8.5 | MEX 28 USA 9 | MEX 28.5 USA 9.5 | MEX 29 USA 10 | MEX 29.5 USA 10.5 | MEX 30 USA 11 | MEX 30.5 USA 11.5,8,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Cafe-ikon-square-sc......png?v=1672354970,https://elherraderoww.com/products/botin-charro-el-canelo-fronterizo-044241-ikon-cafe,Men / Man / Hombre / Caballero
Botín Charro El Canelo Fronterizo (044240 / Ikon / Negro) SQUARE,El Canelo,Botines Charros,159.99,159.99,14,MEX 25 USA 6 | MEX 25.5 USA 6.5 | MEX 26 USA 7 | MEX 26.5 USA 7.5 | MEX 27 USA 8 | MEX 27.5 USA 8.5 | MEX 28 USA 9 | MEX 28.5 USA 9.5 | MEX 29 USA 10 | MEX 29.5 USA 10.5 | MEX 30 USA 11 | MEX 30.5 USA 11.5 | MEX 31 USA 12 | MEX 32 USA 13,MEX 25 USA 6 | MEX 26 USA 7 | MEX 30 USA 11,3,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Botin-Fronterizo-4-Ikon-Negro-SQ-12W-SC-.....png?v=1672354299,https://elherraderoww.com/products/botin-charro-el-canelo-fronterizo-044240-ikon-negro,Men / Man / Hombre / Caballero
"Hooey Men's ""Maverick"" Classic Belt Natural / Tan / Red (HMBLT026)",Hooey,Belts,72.00,72.00,7,32 | 34 | 36 | 38 | 40 | 42 | 44,32 | 34,2,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HMBLT026_FRONT_1000x_d267508d-0597-4d96-817a-ff29e7a8385a.jpg?v=1671082475,https://elherraderoww.com/products/hooey-mens-maverick-classic-belt-natural-tan-red-hmblt026,Men / Man / Hombre / Caballero
"Hooey Men's ""Cargo Jacket"" Tan w/ Aztec Pattern Lining (HJ096TN)",Hooey,Outerwear,130.00,130.00,5,S | M | L | XL | XXL,S | L | XL | XXL,4,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HJ096TN_1000x_4030bfb5-952f-4cda-b5a3-10e6b44c6e00.jpg?v=1671082000,https://elherraderoww.com/products/hooey-mens-cargo-jacket-tan-w-aztec-pattern-lining-hj096tn,Men / Man / Hombre / Caballero
"Hooey Women's ""Soft Shell Jacket"" Black w/ Red Floral Print ( HJ105BK)",Hooey,Outerwear,110.00,110.00,5,S | M | L | XL | XXL,L | XXL,2,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HJ105BK_1000x_f4d6fc52-5064-499f-9acd-9a6cacdb61e5.jpg?v=1671648049,https://elherraderoww.com/products/hooey-womens-soft-shell-jacket-black-w-red-floral-print-hj105bk,Women / Woman / Ladies / Lady / Dama / Mujer
"Hooey Women's ""Soft Shell Jacket"" Teal w/ Multi Color Pattern Lining (HJ105TL)",Hooey,Outerwear,110.00,110.00,5,S | M | L | XL | XXL,XL,1,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HJ105TL_1000x_cfcbe865-60e8-4775-8dfd-24eea0f76966.jpg?v=1671081536,https://elherraderoww.com/products/hooey-womens-soft-shell-jacket-teal-w-multi-color-pattern-lining-hj105tl,Women / Woman / Ladies / Lady / Dama / Mujer
Blazin Roxx Girl's Casual Shoes (4441102),Blazin Roxx,Shoes,39.00,39.00,8,09 | 10 | 11 | 12 | 13 | 1 | 2 | 3,11,1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Blazin_Roxx_Cassidy_Childs_Casual_prod_56006_l_4441102.jpg?v=1670725709,https://elherraderoww.com/products/blazin-roxx-childs-casual-shoes-4441102,Baby / Babies / Infant / Bebe | Girl / Niña / Nina | Youth / Kid / Joven
Wrangler Wrancher Dress Jeans (00082GY),Wrangler,Pants,59.99,59.99,52,28 x 30 | 28 x 32 | 28 x 34 | 28 x 36 | 29 x 30 | 29 x 32 | 29 x 34 | 29 x 36 | 30 x 30 | 30 x 32 | 30 x 34 | 30 x 36 | 31 x 30 | 31 x 32 | 31 x 34 | 31 x 36 | 32 x 30 | 32 x 32 | 32 x 34 | 32 x 36 | 33 x 30 | 33 x 32 | 33 x 34 | 33 x 36 | 34 x 30 | 34 x 32 | 34 x 34 | 34 x 36 | 35 x 30 | 35 x 32 | 35 x 34 | 35 x 36 | 36 x 30 | 36 x 32 | 36 x 34 | 36 x 36 | 38 x 30 | 38 x 32 | 38 x 34 | 38 x 36 | 40 x 30 | 40 x 32 | 40 x 34 | 40 x 36 | 42 x 30 | 42 x 32 | 42 x 34 | 42 x 36 | 44 x 30 | 44 x 32 | 44 x 34 | 44 x 36,30 x 30 | 30 x 32 | 31 x 30 | 31 x 32 | 32 x 32 | 33 x 32 | 36 x 32,7,4,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/00082GY-HERO.jpg?v=1671305228,https://elherraderoww.com/products/wrangler-wrancher-dress-jeans-00082gy,
Cuadra Women's Boots CF-94TTSRS (Res Ternera Inca / Res Bristol Black),Cuadra,Boots,319.99,319.99,11,MEX 22 USA 5 | MEX 22.5 USA 5.5 | MEX 23 USA 6 | MEX 23.5 USA 6.5 | MEX 24 USA 7 | MEX 24.5 USA 7.5 | MEX 25 USA 8 | MEX 25.5 USA 8.5 | MEX 26 USA 9 | MEX 26.5 USA 9.5 | MEX 27 USA 10,MEX 24 USA 7 | MEX 25 USA 8 | MEX 26 USA 9,3,10,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/94TTSRS-NEGRO-01.jpg?v=1671144907,https://elherraderoww.com/products/cuadra-womens-boots-cf-94ttsrs-res-black,Women / Woman / Ladies / Lady / Dama / Mujer
Cuadra Women's Ankle Boots 3F94RS (Res Crust Maple),Cuadra,Ankle Boots,319.99,319.99,11,MEX 22 USA 5 | MEX 22.5 USA 5.5 | MEX 23 USA 6 | MEX 23.5 USA 6.5 | MEX 24 USA 7 | MEX 24.5 USA 7.5 | MEX 25 USA 8 | MEX 25.5 USA 8.5 | MEX 26 USA 9 | MEX 26.5 USA 9.5 | MEX 27 USA 10,MEX 23 USA 6 | MEX 23.5 USA 6.5 | MEX 24 USA 7 | MEX 24.5 USA 7.5,4,11,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/3F94RS-MIEL-01.jpg?v=1671144637,https://elherraderoww.com/products/cuadra-womens-ankle-boots-3f94rs-res-crust-maple,Women / Woman / Ladies / Lady / Dama / Mujer
Cuadra Men's Boots FC657 827FWTS (Caiman Cafe),Cuadra,Boots,599.99,599.99,14,MEX 25 USA 6 | MEX 25.5 USA 6.5 | MEX 26 USA 7 | MEX 26.5 USA 7.5 | MEX 27 USA 8 | MEX 27.5 USA 8.5 | MEX 28 USA 9 | MEX 28.5 USA 9.5 | MEX 29 USA 10 | MEX 29.5 USA 10.5 | MEX 30 USA 11 | MEX 30.5 USA 11.5 | MEX 31 USA 12 | MEX 32 USA 13,MEX 26 USA 7 | MEX 28 USA 9,2,10,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/827FWTS-CAFE-01.jpg?v=1649967598,https://elherraderoww.com/products/cuadra-827fwts-caiman-cafe,Men / Man / Hombre / Caballero
Cuadra Men's Boots 4D05RS (Crust Fine Desierto),Cuadra,Boots,339.99,339.99,14,MEX 25 USA 6 | MEX 25.5 USA 6.5 | MEX 26 USA 7 | MEX 26.5 USA 7.5 | MEX 27 USA 8 | MEX 27.5 USA 8.5 | MEX 28 USA 9 | MEX 28.5 USA 9.5 | MEX 29 USA 10 | MEX 29.5 USA 10.5 | MEX 30 USA 11 | MEX 30.5 USA 11.5 | MEX 31 USA 12 | MEX 32 USA 13,MEX 26 USA 7,1,7,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/4D05RS-res-sillero-fine-desierto-bota-01.jpg?v=1671143085,https://elherraderoww.com/products/cuadra-4d05rs-crust-fine-desierto,Men / Man / Hombre / Caballero
"Hooey Women's ""Soft Shell Jacket"" Purple w/ Multi Color Aztec Lining (HJ105PL)",Hooey,Outerwear,110.00,110.00,5,S | M | L | XL | XXL,S | M | L | XL | XXL,5,4,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HJ105PL_900x_3a5b7852-a09d-4887-a28d-23e79ad67fc6.jpg?v=1671066925,https://elherraderoww.com/products/hooey-womens-soft-shell-jacket-purple-w-multi-color-aztec-lining-hj105pl,Women / Woman / Ladies / Lady / Dama / Mujer
Nocona Men's Belt (N2438844),Nocona,Belts,45.00,45.00,9,30 | 32 | 34 | 36 | 38 | 40 | 42 | 44 | 46,44,1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Nocona_Mens_Belt_Medium_Brown_Distressed_prdcode_69771_s_n2438844.gif?v=1670212885,https://elherraderoww.com/products/nocona-mens-belt-n2438844,Men / Man / Hombre / Caballero
Nocona Men's Belt (N2487644),Nocona,Belts,78.00,78.00,8,32 | 34 | 36 | 38 | 40 | 42 | 44 | 46,34 | 36 | 38 | 40 | 42 | 44 | 46,7,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Nocona_Mens_Western_Belt_prod_62663_l_N2487644.jpg?v=1670212637,https://elherraderoww.com/products/nocona-mens-belt-n2487644,Men / Man / Hombre / Caballero
Nocona Men's Belt (N2466808),Nocona,Belts,64.00,64.00,9,30 | 32 | 34 | 36 | 38 | 40 | 42 | 44 | 46,30,1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Nocona_Mens_Western_Belt_prod_62115_l_N2466808.jpg?v=1670212476,https://elherraderoww.com/products/nocona-mens-belt-n2466808,
"Circle S Swedish Knit ""Tulsa"" Sport Coat (CC5091 - Black)",Circle S,Outerwear,184.99,184.99,30,38/Short | 38/Regular | 38/Long | 40/Short | 40/Regular | 40/Long | 42/Short | 42/Regular | 42/Long | 44/Short | 44/Regular | 44/Long | 46/Short | 46/Regular | 46/Long | 48/Short | 48/Regular | 48/Long | 50/Short | 50/Regular | 50/Long | 52/Short | 52/Regular | 52/Long | 54/Short | 54/Regular | 54/Long | 56/Short | 56/Regular | 56/Long,38/Regular | 40/Regular | 42/Regular | 44/Regular | 50/Regular | 52/Regular,6,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/CC5091-41-F__13822.1537803593.jpg?v=1668282284,https://elherraderoww.com/products/circle-s-swedish-knit-tulsa-sport-coat-cc5091-black,Men / Man / Hombre / Caballero
Circle S Lubbock Corduroy Sport Coat (CC4588 - Camel),Circle S,Outerwear,124.99,124.99,30,38/Short | 38/Regular | 38/Long | 40/Short | 40/Regular | 40/Long | 42/Short | 42/Regular | 42/Long | 44/Short | 44/Regular | 44/Long | 46/Short | 46/Regular | 46/Long | 48/Short | 48/Regular | 48/Long | 50/Short | 50/Regular | 50/Long | 52/Short | 52/Regular | 52/Long | 54/Short | 54/Regular | 54/Long | 56/Short | 56/Regular | 56/Long,,0,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/1899_source_1542826968.jpg?v=1668281769,https://elherraderoww.com/products/circle-s-lubbock-corduroy-sport-coat-cc4588-camel,Men / Man / Hombre / Caballero
Circle S Lubbock Corduroy Sport Coat (CC4588 - Grey),Circle S,Outerwear,124.99,124.99,30,38/Short | 38/Regular | 38/Long | 40/Short | 40/Regular | 40/Long | 42/Short | 42/Regular | 42/Long | 44/Short | 44/Regular | 44/Long | 46/Short | 46/Regular | 46/Long | 48/Short | 48/Regular | 48/Long | 50/Short | 50/Regular | 50/Long | 52/Short | 52/Regular | 52/Long | 54/Short | 54/Regular | 54/Long | 56/Short | 56/Regular | 56/Long,40/Regular | 44/Regular,2,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/front__87811.1539207034.jpg?v=1668281698,https://elherraderoww.com/products/circle-s-lubbock-corduroy-sport-coat-cc4588-grey,Men / Man / Hombre / Caballero
"Circle S Heather ""Vegas"" Sport Coat (CC4076 - Heather Navy)",Circle S,Outerwear,164.99,164.99,30,38/Short | 38/Regular | 38/Long | 40/Short | 40/Regular | 40/Long | 42/Short | 42/Regular | 42/Long | 44/Short | 44/Regular | 44/Long | 46/Short | 46/Regular | 46/Long | 48/Short | 48/Regular | 48/Long | 50/Short | 50/Regular | 50/Long | 52/Short | 52/Regular | 52/Long | 54/Short | 54/Regular | 54/Long | 56/Short | 56/Regular | 56/Long,42/Regular | 44/Regular,2,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/1905_source_1542827341.jpg?v=1668283083,https://elherraderoww.com/products/circle-s-heather-vegas-sport-coat-cc4076-heather-navy,Men / Man / Hombre / Caballero
Caterpillar Men's Revolver Work Boot (P72191 - Brown - Soft Toe),Caterpillar,Work Boots & Shoes,140.00,140.00,24,7/Medium | 7/Wide | 7.5/Medium | 7.5/Wide | 8/Medium | 8/Wide | 8.5/Medium | 8.5/Wide | 9/Medium | 9/Wide | 9.5/Medium | 9.5/Wide | 10/Medium | 10/Wide | 10.5/Medium | 10.5/Wide | 11/Medium | 11/Wide | 11.5/Medium | 11.5/Wide | 12/Medium | 12/Wide | 13/Medium | 13/Wide,7/Wide | 7.5/Wide | 8/Wide | 8.5/Wide | 9/Wide | 9.5/Wide | 10/Wide | 10.5/Wide | 11/Wide | 11.5/Wide | 12/Wide | 13/Wide,12,6,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/CATM-P72191-030419-F18-032.jpg?v=1666847445,https://elherraderoww.com/products/caterpillar-p72191-brown-soft-toe,Men / Man / Hombre / Caballero
"Caterpillar Women's Paisley 6"" Work Boot (P51001 - Tawny - Soft Toe)",Caterpillar,Work Boots & Shoes,135.00,135.00,24,5/Medium | 5/Wide | 5.5/Medium | 5.5/Wide | 6/Medium | 6/Wide | 6.5/Medium | 6.5/Wide | 7/Medium | 7/Wide | 7.5/Medium | 7.5/Wide | 8/Medium | 8/Wide | 8.5/Medium | 8.5/Wide | 9/Medium | 9/Wide | 9.5/Medium | 9.5/Wide | 10/Medium | 10/Wide | 11/Medium | 11/Wide,,0,7,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/CATW-P51001-092018-F19-032.jpg?v=1666847754,https://elherraderoww.com/products/caterpillar-womens-paisley-6inch-work-boot-p51001-tawny-soft-toe,Women / Woman / Ladies / Lady / Dama / Mujer
"Caterpillar Women's Dryverse 6"" Waterproof Work Boot (P74066 - Dark Beige - Soft Toe)",Caterpillar,Work Boots & Shoes,130.00,130.00,24,5/Medium | 5/Wide/Large | 5.5/Medium | 5.5/Wide/Large | 6/Medium | 6/Wide/Large | 6.5/Medium | 6.5/Wide/Large | 7/Medium | 7/Wide/Large | 7.5/Medium | 7.5/Wide/Large | 8/Medium | 8/Wide/Large | 8.5/Medium | 8.5/Wide/Large | 9/Medium | 9/Wide/Large | 9.5/Medium | 9.5/Wide/Large | 10/Medium | 10/Wide/Large | 11/Medium | 11/Wide/Large,7/Medium,1,6,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/CATW-P74066-030519-S17-032.jpg?v=1666847762,https://elherraderoww.com/products/caterpillar-womens-dryverse-6inch-waterproof-work-boot-p74066-dark-beige-soft-toe,Women / Woman / Ladies / Lady / Dama / Mujer
Caterpillar Men's Transform 2.0 Boot (P722227 - Dark Beige),Caterpillar,Work Boots & Shoes,100.00,100.00,14,6/Medium | 6.5/Medium | 7/Medium | 7.5/Medium | 8/Medium | 8.5/Medium | 9/Medium | 9.5/Medium | 10/Medium | 10.5/Medium | 11/Medium | 11.5/Medium | 12/Medium | 13/Medium,,0,6,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/CATM-P722227-030419-F18-032.jpg?v=1666847775,https://elherraderoww.com/products/caterpillar-mens-transform-2-0-boot-p722227-dark-beige,Men / Man / Hombre / Caballero
Kimes Ranch Newton 110 Snapback (Dark Red),Kimes Ranch,Cap,34.00,34.00,1,,,1,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Newton_110_dark_cardinal_1080x_49c60b28-785f-4efd-9c8e-5f6ae3937cf9.jpg?v=1658556713,https://elherraderoww.com/products/kimes-ranch-newton-110-snapback-dark-red,Men / Man / Hombre / Caballero
Ariat Girl's Dixon Boots (A441001808),Ariat,Boots,39.00,39.00,4,04 | 05 | 06 | 07,04 | 07,2,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Ariat_Amy_Style_Girls_Dixon_Boot_Tan_prd_82111_s_a441001808.jpg?v=1658907577,https://elherraderoww.com/products/ariat-girls-dixon-boots-a441001808,Baby / Babies / Infant / Bebe | Boy / Niño / Nino | Girl / Niña / Nina | Youth / Kid / Joven
Ariat Girl's Western Belt (A1305202),Ariat,Belts,45.00,45.00,7,18 | 20 | 22 | 24 | 26 | 28 | 30,24,1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Ariat_Brown_Girls_Western_Belt__prod_59314_l_A1305202.jpg?v=1658903233,https://elherraderoww.com/products/ariat-girls-western-belt-a1305202,Girl / Niña / Nina | Youth / Kid / Joven
Ariat Girl's Belt (A1301802),Ariat,Belts,38.00,38.00,7,18 | 20 | 22 | 24 | 26 | 28 | 30,18 | 22,2,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Ariat_Girls_Fashion_Belt_prod_59235_l_A1301802.jpg?v=1658902600,https://elherraderoww.com/products/ariat-girls-belt-a1301802,Girl / Niña / Nina | Youth / Kid / Joven
Ariat Men's Western Belt (A1019444),Ariat,Belts,55.00,55.00,11,32 | 34 | 36 | 38 | 40 | 42 | 44 | 46 | 48 | 50 | 52,,0,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Ariat_Mens_Western_Belt_prdcode_66671_s_a1019444.png?v=1658900432,https://elherraderoww.com/products/ariat-belt-a1019444,Men / Man / Hombre / Caballero
Boot Doctor Men's Workboot Socks 3-Pack (0498805),Boot Doctor,Socks,12.00,12.00,3,M (Size 9-11) | L (Size 10-13) | XL (Size 13.5-15),L (Size 10-13),1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Boot_Doctor_Mens_Work_Boot_Crew_Socks_3_pk_prod_53459_l_0498805.jpg?v=1657435122,https://elherraderoww.com/products/boot-doctor-socks-0498805,Men / Man / Hombre / Caballero
Caterpillar Men's Drawbar Steel Toe Work Boot (P91155 - Summer Brown - Steel Toe),Caterpillar,Work Boots & Shoes,114.99,114.99,28,6/Medium | 6/Wide/Large | 6.5/Medium | 6.5/Wide/Large | 7/Medium | 7/Wide/Large | 7.5/Medium | 7.5/Wide/Large | 8/Medium | 8/Wide/Large | 8.5/Medium | 8.5/Wide/Large | 9/Medium | 9/Wide/Large | 9.5/Medium | 9.5/Wide/Large | 10/Medium | 10/Wide/Large | 10.5/Medium | 10.5/Wide/Large | 11/Medium | 11/Wide/Large | 11.5/Medium | 11.5/Wide/Large | 12/Medium | 12/Wide/Large | 13/Medium | 13/Wide/Large,6/Medium | 7/Wide/Large | 12/Wide/Large,3,6,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/CATM-P91155-120919-S20-032.jpg?v=1666847460,https://elherraderoww.com/products/caterpillar-p91155-summer-brown-steel-toe,Men / Man / Hombre / Caballero
"Hooey ""Lock-Up"" Teal T-Shirt (HT1547TL)",Hooey,Shirts & Tops,25.00,25.00,6,S | M | L | XL | XXL | XXXL,XL | XXL,2,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HT1547TL_1000x_d42a08a1-2165-4246-9a09-73f610b673c4.jpg?v=1655594214,https://elherraderoww.com/products/hooey-lock-up-melon-t-shirt-ht1547tl,Men / Man / Hombre / Caballero
"Hooey ""Sol"" Sea Foam Long Sleeve Shirt (HT1612TL)",Hooey,Shirts & Tops,60.00,60.00,6,S | M | L | XL | XXL | XXXL,S | XXL,2,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HT1612TL_web_1400x_75acf63a-ed5e-4de7-9ba1-467d6e78cff0.gif?v=1655579009,https://elherraderoww.com/products/hooey-sol-sea-foam-long-sleeve-shirt-ht1612tl,Men / Man / Hombre / Caballero
"Hooey ""Sol"" Grey Long Sleeve Shirt (HT1612GY)",Hooey,Shirts & Tops,60.00,60.00,6,S | M | L | XL | XXL | XXXL,S,1,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HT1612GY_1400x_530f104e-aedd-4ae8-bd6b-f8b28c1a22d4.jpg?v=1655578798,https://elherraderoww.com/products/hooey-sol-grey-long-sleeve-shirt-ht1612gy,Men / Man / Hombre / Caballero
"Hooey ""Lock-Up"" Melon T-Shirt (HT1547OR)",Hooey,Shirts & Tops,25.00,25.00,6,S | M | L | XL | XXL | XXXL,M | XL | XXL,3,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HT1547OR_2_1000x_f540d42a-11d8-4dad-b868-6d6156d05c24.jpg?v=1655578487,https://elherraderoww.com/products/hooey-lock-up-melon-t-shirt-ht1547or,Men / Man / Hombre / Caballero
"Hooey Youth ""Lock-Up"" Melon (HT1547OR-Y)",Hooey,Shirts & Tops,22.00,22.00,5,XS | S | M | L | XL,S | XL,2,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/HT1547OR_2_1000x1000_4b0e4a55-f22c-43cc-aaca-eda0d417b27d.jpg?v=1655577806,https://elherraderoww.com/products/hooey-youth-lock-up-melon-ht1547or-y,Boy / Niño / Nino | Girl / Niña / Nina | Youth / Kid / Joven
Larry Mahan 10X Jerarca (MF1065JERA40-Black),Milano Hats,Felt Hat,499.99,499.99,9,"4""/6-3/4 | 4""/6-7/8 | 4""/7 | 4""/7-1/8 | 4""/7-1/4 | 4""/7-3/8 | 4""/7-1/2 | 4""/7-5/8 | 4""/7-3/4","4""/6-7/8 | 4""/7-1/2 | 4""/7-5/8",3,5,https://cdn.shopify.com/s/files/1/0466/0428/8151/files/MF1065JERA40BLACK-3.jpg?v=1763517935,https://elherraderoww.com/products/larry-mahan-jerarca-mf1065jera40-black,Men / Man / Hombre / Caballero | Women / Woman / Ladies / Lady / Dama / Mujer
Ariat Women's Belt (A1533508),Ariat,Belts,65.00,65.00,4,S | M | L | XL,M,1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Ariat_Ladies_Belt_A1533508.png?v=1655074397,https://elherraderoww.com/products/ariat-womens-belt-a1533508,Women / Woman / Ladies / Lady / Dama / Mujer
Ariat Men's Belt (A1013248),Ariat,Belts,79.00,79.00,8,32 | 34 | 36 | 38 | 40 | 42 | 44 | 46,34 | 42 | 44,3,2,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Ariat_Belt_A1013248_1_9d17b69b-d280-438b-bf0a-31dcce78d0b3.png?v=1655071307,https://elherraderoww.com/products/ariat-mens-belt-a1013248,Men / Man / Hombre / Caballero
M&F Western Products Felt Hat Cleaning Sponges (01032),M&F Western Products,Hat Care,5.99,5.99,1,,,1,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/MF_Sponges_prod_52958_l_01032.jpg?v=1654980823,https://elherraderoww.com/products/m-f-western-products-felt-hat-cleaning-sponges,Misc
Ariat Hat Can (A0150301 / Black),Ariat,Hat Care,49.99,49.99,1,,,0,1,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/Ariat_Hat_Can_blackSmall.png?v=1654980528,https://elherraderoww.com/products/ariat-hat-can-a0150301-black,Misc
Larry Mahan 6X Real (MF0665REAL40-Black),Milano Hats,Felt Hat,399.99,399.99,9,"4""/6-3/4 | 4""/6-7/8 | 4""/7 | 4""/7-1/8 | 4""/7-1/4 | 4""/7-3/8 | 4""/7-1/2 | 4""/7-5/8 | 4""/7-3/4","4""/6-3/4 | 4""/6-7/8 | 4""/7 | 4""/7-1/8 | 4""/7-1/4 | 4""/7-1/2 | 4""/7-5/8",7,6,https://cdn.shopify.com/s/files/1/0466/0428/8151/files/MF0665REAL40-6.jpg?v=1763515121,https://elherraderoww.com/products/larry-mahan-real-mf0665real40-black,Men / Man / Hombre / Caballero | Women / Woman / Ladies / Lady / Dama / Mujer
Caribbean Queen Women's Shirt (9353TW / Off-White),Caribbean Queen,Shirts & Tops,49.99,49.99,3,S | M | L,S | M | L,3,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/24efd22c-5b1c-4c91-b27f-249523554d80.jpg?v=1651874734,https://elherraderoww.com/products/caribbean-queen-womens-shirt-9353tw-off-white,Women / Woman / Ladies / Lady / Dama / Mujer
Caribbean Queen Women's Shirt (9684TW / Off-White),Caribbean Queen,Shirts & Tops,49.99,49.99,3,S | M | L,S | M,2,3,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/default_a95d884f-fffa-4913-890b-d3393fcf1f1f.jpg?v=1651871850,https://elherraderoww.com/products/caribbean-queen-womens-shirt-9684tw-off-white,Women / Woman / Ladies / Lady / Dama / Mujer
Caribbean Queen Women's Shirt (9841TW / Forest Green),Caribbean Queen,Shirts & Tops,44.99,44.99,3,S | M | L,S | M,2,5,https://cdn.shopify.com/s/files/1/0466/0428/8151/products/default_103dacb6-26e2-4e56-98d2-b0f5a2301e4b.jpg?v=1651873356,https://elherraderoww.com/products/caribbean-queen-womens-shirt-9841tw-forest-green,Women / Woman / Ladies / Lady / Dama / Mujer
